num,epoch,resx,resy,resz,x,y,z
709,8.086400,0.123200,0.231422,-0.032098,0.041673,0.065273,-0.072762
710,8.086458,-0.020520,0.110000,0.003809,0.216299,0.150826,-0.423304
711,8.086516,-0.257006,0.021155,-0.138057,-0.204202,0.249008,0.422927
712,8.086574,0.097714,-0.182247,-0.133553,-0.434338,0.066850,0.402600
713,8.086632,0.258792,-0.060466,0.585021,0.004193,-0.026888,0.012092
714,8.086690,0.023513,0.036626,0.565055,0.003613,-0.025531,0.010445
715,8.086748,0.096906,0.086540,0.804686,0.002507,-0.024071,0.011952
716,8.086806,0.139845,-0.144459,-1.452283,0.000842,-0.021190,0.011168
717,8.086863,-0.024906,-0.187636,-1.195931,0.001753,-0.023998,0.012870
718,8.086921,0.132527,-0.015563,-0.565491,0.001352,-0.023397,0.013813
719,8.086979,0.011904,-0.185935,0.112369,0.001066,-0.022459,0.011584
720,8.087037,0.136035,-0.145754,-0.333278,0.001242,-0.023137,0.013046
721,8.087095,-0.073993,-0.139173,-0.780803,0.001355,-0.023631,0.013202
722,8.087153,-0.120037,-0.113825,-0.928924,0.001116,-0.023008,0.013020
723,8.087211,-0.068842,-0.127271,-0.746789,0.003108,-0.028609,0.016083
724,8.087269,0.021892,-0.109127,-0.051475,0.000501,-0.021274,0.015318
725,8.087326,0.051773,-0.197275,1.432532,0.001135,-0.023556,0.012945
726,8.087384,0.074236,-0.153919,1.325341,0.001055,-0.023351,0.012924
727,8.087442,0.166321,-0.100061,-1.187649,0.000959,-0.022949,0.013138
728,8.087500,0.199427,-0.017309,-1.367902,-0.000498,-0.019904,0.011820
729,8.087558,0.217450,-0.009599,-0.997926,0.000662,-0.022720,0.014362
730,8.087616,0.114773,-0.072395,-1.498306,0.000989,-0.023734,0.013432
731,8.087674,0.034523,-0.126774,-1.463168,0.000983,-0.023845,0.013313
732,8.087731,0.130554,-0.063712,-1.029027,0.000974,-0.023798,0.013558
733,8.087789,0.148602,-0.040718,0.069717,0.001052,-0.023627,0.012835
734,8.087847,0.096528,0.128130,-0.524458,0.000641,-0.022773,0.012258
735,8.087905,0.089820,0.118470,0.175049,0.001314,-0.024734,0.012534
736,8.087963,0.073397,0.144853,0.446992,0.001344,-0.024398,0.012922
737,8.088021,0.265415,0.281686,-0.173413,0.001340,-0.025079,0.013863
738,8.088079,0.297521,0.262199,0.016580,0.001122,-0.023492,0.010794
739,8.088137,0.346499,0.214893,0.170861,0.001638,-0.025477,0.013171
740,8.088194,0.434325,0.414449,-0.642536,0.004184,-0.031817,0.017361
741,8.088252,0.317825,0.447281,-0.766219,0.001307,-0.024645,0.013294
742,8.088310,0.360622,0.467885,-1.193757,0.001462,-0.024747,0.013469
743,8.088368,0.326544,0.489997,-0.779885,0.001458,-0.024805,0.013486
744,8.088426,0.381580,0.447038,0.319110,0.001547,-0.024941,0.013211
745,8.088484,0.325530,0.382119,0.682455,0.001569,-0.024710,0.013319
746,8.088542,0.116540,0.411991,-0.266646,-0.021474,0.162004,-0.027144
747,8.088600,0.107602,0.225073,0.295026,-0.044462,0.385362,-0.067835
748,8.088657,0.024688,0.003221,-0.383973,-0.016589,0.070015,-0.012107
749,8.088715,0.010281,0.272941,0.261708,0.005990,0.021741,0.006687
750,8.088773,0.051759,0.283171,-0.709911,-0.004134,0.004681,0.008200
751,8.088831,-0.027465,0.133069,-0.242363,-0.003620,0.001593,0.009413
752,8.088889,-0.010651,0.145216,-0.943469,-0.003688,0.002522,0.009206
753,8.088947,0.067349,0.107607,-0.760286,-0.004417,0.000578,0.009446
754,8.089005,0.020033,0.125710,-0.905733,-0.004918,-0.000500,0.009556
755,8.089062,0.130491,0.263303,-0.083985,-0.004083,-0.002304,0.011262
756,8.089120,0.065039,0.161757,0.380448,-0.004397,-0.002200,0.009969
757,8.089178,0.252206,0.139511,0.346766,-0.004349,-0.002751,0.010167
758,8.089236,0.314218,0.117887,1.104577,-0.019018,0.114695,-0.016820
759,8.089294,0.206848,0.096116,0.128506,-0.020403,0.123351,-0.018704
760,8.089352,0.160237,0.051265,-1.361164,-0.020072,0.118481,-0.018059
761,8.089410,0.076162,0.072434,-0.280710,-0.020806,0.120746,-0.019018
762,8.089468,-0.027567,-0.033213,-0.597023,-0.015481,0.086996,-0.009557
763,8.089525,-0.149348,-0.007190,0.385156,-0.013912,0.070958,-0.007240
764,8.089583,-0.169593,-0.181650,0.907523,-0.029005,0.176280,-0.034566
765,8.089641,-0.179754,-0.110983,-0.037417,-0.007891,0.030318,0.007017
766,8.089699,-0.194097,-0.109703,-0.163086,-0.032128,0.192048,-0.041176
767,8.089757,-0.197051,-0.219086,-0.324847,-0.034200,0.202257,-0.042926
768,8.089815,-0.165357,-0.270027,-0.161016,-0.031362,0.180529,-0.036756
769,8.089873,-0.081023,-0.226308,0.180683,-0.032222,0.182718,-0.036139
770,8.089931,-0.024621,-0.216774,0.125554,-0.034073,0.193424,-0.038208
771,8.089988,-0.058176,-0.235014,1.228774,-0.033389,0.181845,-0.036766
772,8.090046,0.011947,-0.308520,0.534689,-0.014636,0.151853,-0.023613
773,8.090104,0.138840,-0.181858,-0.326012,-0.034240,0.171995,-0.036171
774,8.090162,0.077960,-0.150489,0.467908,8.303844,-45.425508,12.222211
775,8.090220,-2.367599,31.285227,-9.688130,0.068952,-0.029128,-0.009262
776,8.090278,0.179690,0.148442,-0.278467,0.030717,0.048598,-0.019931
777,8.090336,0.121777,0.062562,-0.446497,0.000282,0.074410,-0.015463
778,8.090394,0.166346,-0.077896,1.129175,-0.011365,-0.045172,0.021533
779,8.090451,0.328867,0.256216,0.232623,0.015291,0.075226,-0.021363
780,8.090509,0.315773,0.149866,0.219157,-0.006156,0.020140,-0.000407
781,8.090567,0.284367,0.096240,-0.645275,0.025734,0.102026,-0.032646
782,8.090625,0.243439,0.144002,-0.339436,-0.021700,0.135054,-0.025514
783,8.090683,0.214053,0.241059,-0.896336,-0.022258,0.137403,-0.026508
784,8.090741,0.232105,0.080384,0.605402,-0.020839,0.126309,-0.023142
785,8.090799,0.228961,0.192924,1.295535,-0.021319,0.127857,-0.024231
786,8.090856,0.128011,1.372440,0.036593,-0.016876,0.092603,-0.016226
787,8.090914,0.213781,-0.398497,0.052104,-0.017112,0.093452,-0.016922
788,8.090972,0.008756,-0.428899,-0.244428,-0.028940,0.137344,-0.028929
789,8.091030,0.036557,-0.691405,0.258711,-0.019695,0.107414,-0.020465
790,8.091088,0.298195,-0.885562,0.168231,-0.018927,0.103839,-0.019558
791,8.091146,0.330847,0.034779,0.409090,-0.019062,0.105505,-0.017694
792,8.091204,0.424859,-0.839459,0.419572,-0.020039,0.109817,-0.021174
793,8.091262,0.459887,-0.013203,-0.114817,0.045110,-0.336340,0.104930
794,8.091319,0.367574,-1.027050,0.700536,-0.020208,0.109096,-0.021231
795,8.091377,0.224863,-0.895290,0.016573,-0.017418,0.088630,-0.016383
796,8.091435,0.167733,-0.681801,0.184664,-0.019287,0.100642,-0.019156
797,8.091493,0.144837,-0.838991,0.536943,-0.020542,0.108065,-0.021061
798,8.091551,0.133913,-0.359726,0.702943,-0.020578,0.107356,-0.020937
799,8.091609,0.054910,0.125099,0.532381,-0.020450,0.105062,-0.019847
800,8.091667,0.211005,0.048993,0.416742,-0.019471,0.099766,-0.017566
801,8.091725,0.229803,0.024001,0.286485,-0.019153,0.097421,-0.015998
802,8.091782,0.133803,-0.142562,-0.021241,-0.015962,0.073678,-0.013278
803,8.091840,0.207646,-0.540328,-0.025964,-0.013721,0.059187,-0.009546
804,8.091898,-0.046510,-0.000491,-0.047468,0.001250,-0.005422,0.046320
805,8.091956,0.023468,0.312561,0.071093,0.009375,-0.029066,0.100213
806,8.092014,0.073908,0.400501,0.093757,0.009809,-0.028777,0.100748
807,8.092072,0.219646,0.313346,0.133769,0.008900,-0.025587,0.094491
808,8.092130,-0.019417,0.483456,0.100907,0.010038,-0.027185,0.099047
809,8.092188,-0.121710,0.250235,0.081708,0.010890,-0.030423,0.104704
810,8.092245,-0.189504,0.036695,0.043601,-0.040114,0.112954,-0.192536
811,8.092303,-0.007280,0.017700,0.026918,0.008964,-0.025509,0.086389
812,8.092361,-0.207938,0.076966,0.078042,0.010995,-0.030774,0.103098
813,8.092419,-0.118480,0.418241,0.094772,0.010633,-0.027984,0.102081
814,8.092477,0.044497,0.491316,0.119894,0.009554,-0.025462,0.097116
815,8.092535,-0.051279,0.278195,0.085554,0.011130,-0.028600,0.103617
816,8.092593,-0.082563,0.066591,0.269646,0.008636,-0.022904,0.088010
817,8.092650,-0.096514,0.328295,0.230745,0.009048,-0.022413,0.091668
818,8.092708,-0.142510,0.162392,0.273015,0.008893,-0.022218,0.090151
819,8.092766,-0.011486,0.212004,0.290713,0.009386,-0.021756,0.090666
820,8.092824,0.036169,0.123736,0.347627,0.008543,-0.021895,0.088979
821,8.092882,0.122768,0.268332,0.295371,0.008994,-0.021656,0.090918
822,8.092940,0.166613,0.071528,0.326594,0.008803,-0.021974,0.088144
823,8.092998,0.122603,0.011167,0.316439,0.008368,-0.023186,0.082540
824,8.093056,0.281628,0.036817,0.296425,0.008801,-0.022434,0.086195
825,8.093113,0.227589,0.008725,0.276547,0.008527,-0.023398,0.082194
826,8.093171,0.277602,-0.030545,0.224611,0.020930,0.007199,0.222782
827,8.093229,0.155317,-0.030268,0.238272,0.009258,-0.022162,0.088874
828,8.093287,0.102609,-0.245246,0.098921,0.011454,-0.024321,0.104202
829,8.093345,-0.017387,0.083470,0.162702,0.010361,-0.022542,0.093038
830,8.093403,-0.133725,0.079883,0.133987,0.010429,-0.023338,0.094456
831,8.093461,-0.034487,0.102026,0.191713,0.010158,-0.021734,0.092375
832,8.093519,-0.019607,0.090624,0.159440,0.010555,-0.022196,0.093492
833,8.093576,0.057295,-0.016189,0.266987,0.007568,-0.026314,0.067284
834,8.093634,0.096729,0.179383,0.302525,0.009781,-0.020393,0.091573
835,8.093692,0.079625,-0.193016,0.279547,0.010296,-0.019322,0.096706
836,8.093750,0.151633,-0.132993,0.250707,0.010640,-0.018974,0.098959
837,8.093808,0.226589,-0.039062,0.257901,0.026891,0.023486,0.282373
838,8.093866,0.228225,0.143353,0.322468,0.010112,-0.019677,0.092572
839,8.093924,0.263586,0.165516,0.237458,0.010326,-0.020193,0.093062
840,8.093981,0.332585,0.037955,0.228922,0.010094,-0.021056,0.089500
841,8.094039,0.310584,0.028362,0.167967,0.010401,-0.022018,0.090202
842,8.094097,0.307588,-0.098866,0.076750,0.014429,-0.024864,0.117826
843,8.094155,0.263554,-0.267079,0.073075,0.015593,-0.028926,0.121167
844,8.094213,0.180562,-0.070371,0.058304,0.028011,-0.051124,0.189417
845,8.094271,0.253519,0.367778,-0.036247,0.008804,-0.014983,0.084668
846,8.094329,0.246588,0.472217,-0.066495,0.008748,-0.014566,0.084329
847,8.094387,0.168590,0.324084,-0.158773,0.009437,-0.015990,0.087483
848,8.094444,0.107599,0.437325,-0.165293,0.009522,-0.015892,0.088008
849,8.094502,0.101621,0.247147,-0.144227,0.009432,-0.015768,0.087076
850,8.094560,0.115630,-0.136475,-0.123413,0.009894,-0.014069,0.092285
851,8.094618,0.223610,-0.050986,0.032396,-0.029345,0.077961,-0.087704
852,8.094676,0.240668,0.405869,-0.043892,0.026080,-0.048513,0.169145
853,8.094734,0.165543,0.609616,0.052558,0.002534,-0.000589,0.052681
854,8.094792,0.064626,0.167770,0.030231,0.026133,-0.048435,0.168374
855,8.094850,0.173627,0.320345,0.183550,0.011992,-0.019360,0.098648
856,8.094907,0.399596,0.405387,0.201149,0.011705,-0.018387,0.097049
857,8.094965,0.327572,0.259231,0.203310,0.011699,-0.018364,0.096586
858,8.095023,0.378579,-0.116467,0.325270,0.011959,-0.015840,0.101375
859,8.095081,0.374567,-0.070564,0.386498,0.012620,-0.013608,0.108758
860,8.095139,0.282552,0.201651,0.366360,0.011387,-0.017202,0.094363
861,8.095197,0.284582,0.270699,0.308299,0.011582,-0.017200,0.095311
862,8.095255,0.270580,0.204490,0.377512,0.011483,-0.016970,0.094470
863,8.095312,0.222587,0.077725,0.232270,0.011693,-0.018026,0.094159
864,8.095370,0.136594,0.108009,0.034952,-0.023706,0.048141,-0.075069
865,8.095428,0.152721,0.075561,0.052912,0.012803,-0.019701,0.099168
866,8.095486,0.201608,0.151074,-0.032995,0.009085,-0.011966,0.082091
867,8.095544,0.108603,0.131990,-0.077917,0.009776,-0.013225,0.085253
868,8.095602,0.256631,0.232164,-0.007513,0.007650,-0.008704,0.075416
869,8.095660,0.255602,-0.015502,-0.143108,0.008491,-0.019513,0.066302
870,8.095718,0.461629,0.289481,-0.092645,0.010280,-0.012928,0.087673
871,8.095775,0.478581,0.077421,0.040871,0.040376,-0.066854,0.227867
872,8.095833,0.286500,0.262718,0.085623,-0.005316,0.014721,0.014100
873,8.095891,0.266630,-0.010941,0.027016,0.017238,-0.031770,0.109869
874,8.095949,0.227597,0.063338,0.191184,0.012563,-0.017667,0.095754
875,8.096007,0.426591,-0.027284,0.259575,0.002310,-0.045471,-0.015377
876,8.096065,0.410781,0.172671,0.397881,0.012157,-0.015740,0.094537
877,8.096123,0.031358,-0.384215,-0.408654,0.007440,-0.015342,0.099617
878,8.096181,0.053258,-0.441799,-0.377272,0.008500,-0.014430,0.100668
879,8.096238,-0.108456,-0.486661,-0.409682,0.014972,-0.011406,0.102629
880,8.096296,-0.239875,-0.465497,-0.541313,0.012881,-0.012699,0.100406
881,8.096354,-0.246199,-0.437558,-0.446326,0.012937,-0.012411,0.101528
882,8.096412,-0.361159,-0.334607,-0.535957,0.012274,-0.013240,0.100601
883,8.096470,-0.190795,-0.288875,-0.509352,0.013036,-0.013015,0.101343
884,8.096528,-0.172502,-0.164051,-0.387503,0.012499,-0.014524,0.103673
885,8.096586,0.089332,-0.056255,0.025452,-0.005845,-0.051663,0.083852
886,8.096644,0.177917,0.010983,-0.090346,0.019971,0.013044,0.157018
887,8.096701,0.290785,0.148657,-0.081964,0.007204,-0.027638,0.031550
888,8.096759,0.445556,0.181862,-0.012143,0.004842,-0.035983,0.003473
889,8.096817,0.565360,0.261614,0.052460,0.010277,-0.018328,0.068187
890,8.096875,0.493220,0.251179,0.095454,0.011622,-0.013834,0.083624
891,8.096933,0.532259,0.328202,0.290910,0.012146,-0.012076,0.091022
892,8.096991,0.487233,0.295972,0.389446,0.012322,-0.011505,0.092260
893,8.097049,0.557262,0.231051,0.099711,0.011992,-0.012976,0.085294
894,8.097106,0.282215,0.074280,-0.108956,0.017564,0.005409,0.138668
895,8.097164,0.181478,0.024847,-0.201439,0.016897,0.002543,0.112936
896,8.097222,-0.137215,-0.103762,-0.239147,0.012870,-0.014345,0.112083
897,8.097280,-0.268121,-0.209066,-0.526302,0.012787,-0.012741,0.102819
898,8.097338,-0.341048,-0.273657,-0.408432,0.013092,-0.011402,0.104043
899,8.097396,-0.425835,-0.318147,-0.436315,0.013088,-0.011110,0.103573
900,8.097454,-0.437686,-0.275938,-0.290054,0.013283,-0.010313,0.107311
901,8.097512,-0.329672,-0.339137,-0.426245,0.013465,-0.010593,0.104014
902,8.097569,-0.491866,-0.376862,-0.643163,0.013120,-0.011024,0.101878
903,8.097627,-0.446608,-0.351751,-0.679878,0.013153,-0.011075,0.101829
904,8.097685,-0.373655,-0.216823,-0.656749,0.012811,-0.012168,0.102440
905,8.097743,-0.126761,-0.112552,-0.350826,0.013311,-0.014411,0.107937
906,8.097801,0.018620,-0.019944,-0.311035,0.019452,0.015540,0.098097
907,8.097859,0.247829,0.067408,-0.110776,0.019557,0.012183,0.152695
908,8.097917,0.399552,0.276446,0.047666,0.012300,-0.012161,0.085647
909,8.097975,0.459354,0.264124,-0.035293,0.007926,-0.027619,0.033421
910,8.098032,0.427333,0.350205,0.006861,0.005551,-0.045247,0.074219
911,8.098090,0.215362,0.351381,0.126319,0.011433,-0.015067,0.095386
912,8.098148,0.107796,0.342850,0.260006,0.011665,-0.009608,0.089857
913,8.098206,-0.090048,0.193964,0.238681,0.017742,-0.005662,0.090516
914,8.098264,-0.212860,0.132914,0.483328,0.015713,-0.004749,0.090820
915,8.098322,-0.085369,0.044804,0.423270,0.020245,-0.001235,0.095950
916,8.098380,-0.065895,-0.034926,0.172026,-0.006996,-0.057926,0.064745
917,8.098438,0.007083,-0.152171,0.112402,0.004417,-0.016509,0.077977
918,8.098495,-0.102757,-0.236865,0.251113,0.015616,-0.004964,0.079454
919,8.098553,-0.041992,-0.142563,0.321842,0.031764,0.008117,0.071083
920,8.098611,-0.074553,-0.218745,0.202234,0.019783,-0.001497,0.075846
921,8.098669,-0.090899,-0.302823,0.088359,0.016610,-0.004899,0.073107
922,8.098727,-0.065814,-0.189769,0.158828,0.019023,-0.004480,0.080271
923,8.098785,-0.001429,-0.298270,-0.036359,-0.003420,-0.047028,0.022773
924,8.098843,-0.044599,-0.138396,0.251043,0.023777,-0.000596,0.078783
925,8.098900,-0.043889,-0.080763,-0.230948,0.047190,0.017389,0.088142
926,8.098958,-0.029924,-0.059563,0.131670,0.000987,-0.019739,0.074886
927,8.099016,0.020863,-0.045818,0.145165,-0.002729,-0.033633,0.071326
928,8.099074,-0.041470,-0.036791,0.119994,0.071020,0.095570,0.094252
929,8.099132,0.151834,-0.037889,0.326554,0.010936,-0.007419,0.075199
930,8.099190,0.263142,-0.021682,-0.067070,0.026660,0.052283,0.147184
931,8.099248,0.128193,-0.045625,-0.294483,0.010602,-0.005905,0.085716
932,8.099306,0.034749,-0.084578,-0.031232,0.002939,-0.030958,0.042347
933,8.099363,0.031662,-0.033507,-0.085803,0.083136,0.179074,0.158873
934,8.099421,-0.253843,-0.065936,-0.211142,0.016542,0.005902,0.096195
935,8.099479,-0.426384,-0.064699,-0.035215,0.006779,-0.028856,0.047562
936,8.099537,-0.278687,-0.002014,0.231193,0.019362,0.007371,0.080600
937,8.099595,-0.265351,-0.203788,-0.031157,0.009008,-0.028638,0.043777
938,8.099653,-0.153796,-0.121729,0.017019,0.013760,-0.006305,0.046256
939,8.099711,-0.078485,-0.114829,-0.088359,0.020672,0.013090,0.102513
940,8.099769,-0.095342,-0.123607,0.001945,0.014897,-0.010324,0.068248
941,8.099826,0.063099,0.002612,-0.048501,0.063443,0.252755,0.500958
942,8.099884,0.122953,0.112133,-0.118347,0.014543,0.001532,0.076879
943,8.099942,0.099630,0.143193,0.293284,0.013745,-0.000371,0.080276
944,8.100000,0.174659,0.066592,0.097828,0.014534,-0.000982,0.077185
945,8.100058,0.288685,0.180572,0.300986,0.015009,0.002883,0.072323
946,8.100116,0.491755,0.261611,0.173619,0.014418,-0.002463,0.082442
947,8.100174,0.511087,0.154708,0.195707,0.015045,0.000754,0.077032
948,8.100231,0.255767,0.057426,0.019874,0.014286,-0.003430,0.066720
949,8.100289,0.254365,0.077908,0.248425,0.014922,-0.002591,0.094184
950,8.100347,0.253120,0.018307,0.121869,0.016474,0.003721,0.079157
951,8.100405,-0.017768,-0.230597,0.038481,-0.007943,-0.021842,0.073500
952,8.100463,0.080244,-0.308576,-0.029828,0.006352,-0.028340,0.035599
953,8.100521,-0.112183,-0.409706,-0.136951,0.019079,0.011736,0.082508
954,8.100579,-0.339803,-0.404097,-0.357720,0.016255,0.003684,0.088808
955,8.100637,-0.556894,-0.551466,-0.506449,0.015972,0.003405,0.086588
956,8.100694,-0.634631,-0.554205,-0.467229,0.015902,0.002955,0.089127
957,8.100752,-0.647807,-0.655959,-0.313387,0.016452,0.006556,0.083122
958,8.100810,-0.927932,-0.713876,-0.682109,0.015887,0.003605,0.085328
959,8.100868,-1.012458,-0.765950,-0.658482,0.015210,-0.002030,0.103824
960,8.100926,-0.801321,-0.485591,-0.286567,0.016265,0.005194,0.090645
961,8.100984,-0.680490,-0.455142,-0.709510,0.015921,0.003463,0.086252
962,8.101042,-0.553604,-0.317325,-0.651732,0.016074,0.004617,0.082772
963,8.101100,-0.296263,-0.197066,-0.270171,0.017999,0.016790,0.052446
964,8.101157,-0.112129,-0.085668,-0.502521,0.017263,0.005053,0.079511
965,8.101215,-0.021311,0.003467,-0.334106,-0.006979,0.001574,0.095710
966,8.101273,0.088061,0.074631,-0.447445,0.015174,0.007803,0.085138
967,8.101331,0.385693,0.233433,-0.096475,0.019796,0.024135,0.120268
968,8.101389,0.300249,0.278506,0.015806,0.014452,-0.000483,0.067772
969,8.101447,0.452129,0.376856,0.279983,0.015479,0.003708,0.077130
970,8.101505,0.589164,0.400330,0.690221,0.015809,0.004895,0.079352
971,8.101562,0.427136,0.402510,0.596864,0.015765,0.005504,0.077085
972,8.101620,0.360451,0.410273,0.577875,0.015598,0.004577,0.079978
973,8.101678,0.188213,0.271179,0.467682,0.015361,0.005324,0.077190
974,8.101736,0.057799,0.136166,0.257848,0.013881,0.003095,0.080001
975,8.101794,-0.037454,0.061603,0.275682,0.035806,0.016947,0.082930
976,8.101852,-0.242596,-0.008597,0.239089,0.025831,0.025508,0.086613
977,8.101910,-0.413069,-0.068090,0.318202,0.013621,-0.005005,0.087679
978,8.101968,-0.411154,-0.280700,0.063451,0.014959,-0.002450,0.077215
979,8.102025,-0.160424,-0.244516,-0.261537,0.017739,0.006705,0.096219
980,8.102083,-0.120979,-0.289395,-0.490162,0.018315,0.006837,0.089481
981,8.102141,-0.190364,-0.469190,-0.600531,0.017491,0.006671,0.088278
982,8.102199,-0.188502,-0.525915,-0.635080,0.016507,-0.003750,0.122393
983,8.102257,-0.045946,-0.438476,-0.733227,0.031614,0.016695,0.083166
984,8.102315,-0.111405,-0.389197,-0.448959,0.019213,0.007745,0.091512
985,8.102373,-0.235161,-0.447404,-0.493311,0.017341,0.006990,0.090092
986,8.102431,-0.238345,-0.405202,-0.558907,0.017271,0.006815,0.089724
987,8.102488,-0.280329,-0.329257,-0.470627,0.017041,0.006188,0.092828
988,8.102546,-0.025392,-0.268221,-0.252996,-0.034822,-0.022167,0.091950
989,8.102604,-0.178128,-0.298346,-0.186328,0.018575,0.015850,0.081650
990,8.102662,-0.002624,-0.118761,0.094068,0.005779,-0.007910,0.080716
991,8.102720,-0.067328,-0.240776,-0.230838,0.021077,0.011667,0.094576
992,8.102778,-0.002138,-0.152394,-0.188083,0.010156,0.006330,0.096401
993,8.102836,-0.115016,-0.175520,0.179230,0.017137,0.000615,0.088185
994,8.102894,-0.084206,-0.112846,0.423566,0.018951,0.005468,0.081389
995,8.102951,0.106557,-0.124086,0.505999,0.013388,-0.000408,0.090006
996,8.103009,0.002492,-0.161052,0.297896,0.008692,-0.000768,0.081574
997,8.103067,0.088762,-0.070584,0.304714,0.011961,-0.002823,0.083903
998,8.103125,0.039472,-0.035013,0.090378,-0.003582,-0.044289,0.075186
999,8.103183,0.205737,-0.023204,0.163422,0.019710,0.013367,0.092685
1000,8.103241,0.026781,-0.101056,0.159329,0.011268,-0.000998,0.079874
1001,8.103299,0.050918,-0.119084,0.183715,0.012030,-0.001775,0.085398
1002,8.103356,0.116672,-0.082851,1.885032,0.036135,0.046324,0.106172
1003,8.103414,0.189505,-0.039223,0.884635,0.029633,0.041853,0.117115
1004,8.103472,0.321852,-0.006657,-0.737013,0.030481,0.056209,0.117579
1005,8.103530,0.292259,-0.036586,-2.370510,0.029045,-0.000654,0.041449
1006,8.103588,0.325691,-0.030238,-0.087008,0.018170,-0.050333,0.241311
1007,8.103646,0.206376,-0.137417,0.934371,0.022649,0.013890,0.083523
1008,8.103704,-0.084178,-0.066880,-1.043164,0.030473,0.020583,0.088449
1009,8.103762,-0.127916,0.062249,-1.038670,0.058106,0.077650,0.121196
1010,8.103819,0.030918,0.004738,-1.441181,0.037512,0.083377,0.069554
1011,8.103877,-0.076270,-0.096837,-0.429119,0.031938,0.009048,0.063973
1012,8.103935,0.200657,-0.000942,-0.380765,0.022341,0.020661,0.091781
1013,8.103993,0.245813,-0.064740,0.893819,0.023925,0.022006,0.094258
1014,8.104051,0.080365,-0.139861,1.228013,0.037066,-0.024527,-0.036392
1015,8.104109,0.152027,-0.028135,-1.599587,0.022926,0.011834,0.093895
1016,8.104167,-0.202594,-0.128589,-1.532605,0.031111,0.011755,0.061261
1017,8.104225,-0.169671,-0.154772,0.453395,0.026830,0.019332,0.082374
1018,8.104282,-0.260393,-0.061792,0.192908,0.022739,0.015256,0.082803
1019,8.104340,-0.415116,-0.183378,0.601053,0.021265,0.026142,0.108535
1020,8.104398,-0.202122,-0.144087,0.136932,0.023100,0.023656,0.094010
1021,8.104456,0.027534,0.018025,0.355573,0.022756,0.033572,0.106062
1022,8.104514,0.158384,-0.050680,-0.515800,0.021918,0.021998,0.107534
1023,8.104572,0.159889,-0.057588,1.074886,0.022235,0.024485,0.103949
1024,8.104630,0.090328,-0.031512,-0.209453,0.018331,0.024322,0.147224
1025,8.104687,-0.031734,-0.077850,-0.866396,0.047507,0.019790,0.090838
1026,8.104745,-0.180641,-0.002280,-0.580400,0.023497,0.026800,0.103380
1027,8.104803,-0.088496,-0.047476,-0.146776,0.113051,-0.162798,-0.531417
1028,8.104861,-0.391309,-0.085060,0.882206,0.021005,0.027226,0.112785
1029,8.104919,-0.086969,-0.250750,-0.794590,0.021070,0.022706,0.112938
1030,8.104977,0.010648,-0.179475,-0.810511,0.019036,0.019472,0.097368
1031,8.105035,0.010433,-0.249643,0.886941,0.017053,0.016897,0.093029
1032,8.105093,0.110017,-0.253811,0.223484,0.023243,0.014184,0.073286
1033,8.105150,-0.172040,-0.263626,-1.135383,0.021013,0.026913,0.116855
1034,8.105208,-0.248365,-0.262062,-0.069572,0.018360,0.043744,0.069469
1035,8.105266,-0.211408,-0.160639,0.441940,0.021716,0.026334,0.106766
1036,8.105324,0.029924,-0.245506,-0.521898,0.019069,0.023056,0.109585
1037,8.105382,0.176851,-0.154459,-1.250809,0.021353,0.022717,0.104186
1038,8.105440,0.063349,-0.152063,-0.460635,0.019696,0.021682,0.108843
1039,8.105498,0.105743,-0.076336,-0.704723,0.020360,0.022560,0.109203
1040,8.105556,-0.114799,-0.131105,-0.109659,0.024979,-0.001590,0.220233
1041,8.105613,0.010240,-0.114143,-0.493489,0.016175,0.015449,0.108490
1042,8.105671,0.076917,-0.077210,0.274028,0.020227,0.023536,0.100938
1043,8.105729,-0.038238,-0.088869,0.224571,0.036296,0.023041,0.088865
1044,8.105787,0.009036,-0.081238,-0.628308,0.018452,0.022467,0.110712
1045,8.105845,0.202108,-0.008301,0.286844,0.019989,0.027610,0.093687
1046,8.105903,0.226222,-0.059023,0.583672,0.022822,0.027093,0.105023
1047,8.105961,0.296554,-0.124485,0.176919,0.021890,0.026496,0.100367
1048,8.106019,0.147538,-0.108649,-0.643427,0.022114,0.026159,0.110333
1049,8.106076,-0.018127,-0.199123,-1.456139,0.007585,0.024243,0.115583
1050,8.106134,0.318431,-0.076113,-0.501159,0.024544,0.031836,0.117040
1051,8.106192,0.226358,-0.113983,0.308055,0.021537,0.025857,0.102644
1052,8.106250,0.342561,-0.119626,-1.022144,0.021596,0.024649,0.108279
1053,8.106308,0.208986,-0.175625,-0.844255,0.021832,0.030830,0.118551
1054,8.106366,-0.060031,-0.125440,-0.133748,0.025640,0.021938,0.166253
1055,8.106424,-0.169994,-0.248037,0.452382,0.021895,0.029486,0.112663
1056,8.106481,-0.198349,-0.185032,-0.037468,0.022419,0.033022,0.081294
1057,8.106539,-0.186168,-0.125206,-0.261981,0.020025,0.032596,0.140008
1058,8.106597,-0.278340,-0.043003,0.255652,0.024757,0.018253,0.087365
1059,8.106655,-0.282755,-0.068661,-1.354183,0.018198,0.035500,0.141132
1060,8.106713,-0.270675,-0.080293,-0.041293,0.020376,0.039037,0.100685
1061,8.106771,-0.125112,0.076215,-0.476489,0.026650,0.019678,0.088197
1062,8.106829,0.100360,-0.087586,0.113195,0.044784,-0.044814,-0.093537
